		PEN Distance(cancer genes)	PEN Distance(other genes)	PEN-diff	Distance(cancer genes)	Distance(other genes)	Distance-diff	ppr(cancer genes)	ppr(other genes)	ppr-diff
SMAD4	RNF8	7.314799999999999	8.614657581069245	1.2998575810692463	3.0625	3.75407309555262	0.69157309555262	0.0009769673347562167	0.00043104205533501605	-0.0005459252794212006
SMAD4	GSR	9.097905555555556	9.642384136722452	0.5444785811668957	2.5	1.4744605900484369	-1.0255394099515631	0.0006178456626885167	0.00025842883450488956	-0.00035941682818362714
SERPINA5	ETS2	7.820972222222222	9.048743624014035	1.2277714017918129	3.25	3.7441655658300306	0.4941655658300306	0.0011294595336974798	0.00043216636467287186	-0.000697293169024608
SERPINA5	NF2	7.887366666666667	9.027804645048205	1.140437978381538	3.25	3.6662263320123296	0.4162263320123296	0.0005575544528968222	0.00043410951825091225	-0.00012344493464590993
SERPINA5	ERCC2	7.143666666666667	8.32530907099036	1.181642404323692	3.1875	3.8683399383531483	0.6808399383531483	0.0005713541662465022	0.0004188949097120742	-0.000152459256534428
SERPINA5	CDSN	10.204777777777778	10.772991783523498	0.5682140057457197	3.375	1.9489211800968735	-1.4260788199031265	0.0002443621917425111	0.0002613833177834583	1.7021126040947195e-05
SERPINA5	BARD1	8.048055555555555	9.36199329535495	1.3139377397993943	3.3125	3.9370321444297662	0.6245321444297662	0.0006830605221979163	0.0004341012733696032	-0.0002489592488283131
SERPINA5	RNF8	8.421672222222222	9.745265227870291	1.3235930056480694	3.5	4.2285336856010565	0.7285336856010565	0.000603483863810211	0.0004339965386135848	-0.0001694873251966262
SERPINA5	GSR	10.204777777777778	10.772991783523498	0.5682140057457197	3.375	1.9489211800968735	-1.4260788199031265	0.0002443621917425111	0.0002613833177834583	1.7021126040947195e-05
ETS2	NF2	7.811683333333333	9.043464702015788	1.231781368682455	3.125	3.512549537648613	0.3875495376486131	0.00119828960310928	0.00043115166628762995	-0.00076713793682165
ETS2	ERCC2	7.067983333333334	8.340969127957942	1.2729857946246081	3.0625	3.7146631439894318	0.6521631439894318	0.0012120893164589597	0.0004159370577487919	-0.0007961522587101677
ETS2	CDSN	10.129094444444444	10.788651840491081	0.6595573960466368	3.125	1.7952443857331573	-1.3297556142668427	0.0008850973419549687	0.00025842546582017606	-0.0006266718761347926
ETS2	BARD1	7.972372222222221	9.377653352322532	1.4052811301003114	3.1875	3.78335535006605	0.5958553500660502	0.001323795672410374	0.00043114342140632096	-0.0008926522510040529
ETS2	RNF8	8.345988888888888	9.760925284837874	1.4149363959489865	3.375	4.07485689123734	0.6998568912373404	0.0012442190140226686	0.00043103868665030255	-0.0008131803273723661
ETS2	GSR	10.129094444444444	10.788651840491081	0.6595573960466368	3.125	1.7952443857331573	-1.3297556142668427	0.0008850973419549687	0.00025842546582017606	-0.0006266718761347926
NF2	ERCC2	7.134377777777778	8.320030148992112	1.185652371214334	3.0625	3.636723910171731	0.5742239101717308	0.0006401842356583021	0.00041788021132683226	-0.00022230402433146988
NF2	CDSN	10.195488888888889	10.76771286152525	0.5722239726363618	3.125	1.7173051519154559	-1.4076948480845441	0.0003131922611543111	0.0002603686193982164	-5.282364175609468e-05
NF2	BARD1	8.038766666666666	9.356714373356702	1.3179477066900365	3.1875	3.7054161162483488	0.5179161162483488	0.0007518905916097164	0.0004330865749843613	-0.00031880401662535507
NF2	RNF8	8.412383333333333	9.739986305872044	1.3276029725387115	3.375	3.996917657419639	0.621917657419639	0.0006723139332220111	0.0004329818402283429	-0.0002393320929936682
NF2	GSR	10.195488888888889	10.76771286152525	0.5722239726363618	3.125	1.7173051519154559	-1.4076948480845441	0.0003131922611543111	0.0002603686193982164	-5.282364175609468e-05
ERCC2	CDSN	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	BARD1	7.295066666666666	8.654218799298858	1.3591521326321923	3.125	3.9075297225891674	0.7825297225891674	0.0007656903049593964	0.00041787196644552327	-0.0003478183385138731
ERCC2	RNF8	7.668683333333333	9.037490731814199	1.3688073984808655	3.3125	4.199031263760458	0.8865312637604577	0.0006861136465716911	0.00041776723168950486	-0.0002683464148821862
ERCC2	GSR	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
CDSN	BARD1	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
CDSN	RNF8	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
CDSN	GSR	12.5129	12.512900000000544	5.435651928564766e-13		0.0		0.0	8.764241893076249e-05	8.764241893076249e-05
BARD1	RNF8	8.57307222222222	10.07417495617879	1.5011027339565697	3.4375	4.267723469837076	0.8302234698370761	0.0007978200025231052	0.0004329735953470339	-0.0003648464071760713
BARD1	GSR	10.356177777777777	11.101901511831997	0.74572373405422	3.25	1.988110964332893	-1.261889035667107	0.00043869833045540523	0.0002603603745169074	-0.00017833795593849783
RNF8	GSR	10.729794444444444	11.485173444347337	0.7553789999028933	3.625	2.279612505504183	-1.3453874944958168	0.00035912167206769995	0.000260255639760889	-9.886603230681095e-05
ERCC2	GADD45A	6.869177777777778	8.139644106047326	1.2704663282695483	3.0625	3.7349185380889476	0.6724185380889476	0.0006287081851455022	0.00041759392068007294	-0.00021111426446542925
ERCC2	STAT1	6.017255555555556	7.111249824715157	1.0939942691596016	2.6875	3.34852487890797	0.6610248789079698	0.0007189844458338744	0.0004175065016959348	-0.00030147794413793957
ERCC2	FANCA	7.392222222222223	8.652925262927244	1.260703040705021	3.875	4.49185380889476	0.6168538088947599	0.0004195578304357518	0.00041968381203964073	1.2598160388895474e-07
ERCC2	UBE2I	6.444866666666668	7.777996822962319	1.3331301562956508	2.6875	3.6118450022016733	0.9243450022016733	0.0008017368030434589	0.0004171642949270032	-0.0003845725081164557
ERCC2	HMGB1	6.5870555555555566	7.7440367221735285	1.156981166617972	2.75	3.435490973139586	0.685490973139586	0.0006846671380811634	0.00041786166248596957	-0.0002668054755951938
ERCC2	LRP2	7.567538888888889	8.829910078878175	1.2623711899892864	3.6875	4.378907970057243	0.6914079700572433	0.0005544263678229704	0.0004182057443160261	-0.00013622062350694436
ERCC2	LIG3	7.992161111111112	9.18957375109552	1.1974126399844076	4.6875	5.431302561073176	0.743802561073176	0.0003863998881635442	0.0003558162683225184	-3.058361984102577e-05
ERCC2	XRCC5	7.499877777777778	8.739107778264666	1.239230000486888	3.5	4.239762219286658	0.739762219286658	0.0006470741604280914	0.00041849721453111476	-0.0002285769458969766
ERCC2	ERCC1	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	MIR21	7.808911111111112	9.001474517966683	1.1925634068555713	3.4375	4.138705416116248	0.701205416116248	0.0006050815387227313	0.0004186174916944021	-0.0001864640470283292
ERCC2	COMT	7.686861111111111	8.998216301489922	1.3113551903788112	3.4375	4.232799039946416	0.7952990399464159	0.0007462156029468133	0.000418051048345246	-0.0003281645546015673
ERCC2	GCLC	7.676361111111111	8.884428067484663	1.2080669563735515	3.0	3.6422280933509468	0.6422280933509468	0.0006419572062846744	0.0004183956379895362	-0.0002235615682951382
ERCC2	SMARCA4	6.2799000000000005	7.595313409290094	1.3154134092900938	2.6875	3.471378247468076	0.7838782474680759	0.0013184284053159743	0.00041431084618666	-0.0009041175591293143
ERCC2	BIRC7	7.114377777777779	8.55721890885188	1.4428411310741005	2.9375	3.8320123293703214	0.8945123293703214	0.0009648542432067656	0.0004110218559782065	-0.0005538323872285591
ERCC2	XPC	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	GABPA	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	BRCA2	7.376655555555556	8.698963255915867	1.3223077003603114	3.1875	3.851166886833994	0.6636668868339939	0.0007962651549316855	0.00041714076382036273	-0.0003791243911113228
ERCC2	DFFB	7.776427777777778	8.955950503943912	1.1795227261661339	3.25	3.9346103038309117	0.6846103038309117	0.0006131321053492642	0.0004183770997274845	-0.0001947550056217797
ERCC2	ATR	6.199222222222223	7.45528354513584	1.2560613229136175	2.75	3.5213562307353587	0.7713562307353587	0.0006235490246496473	0.0004174781823749648	-0.0002060708422746825
ERCC2	NF2	7.134377777777778	8.320030148992112	1.185652371214334	3.0625	3.636723910171731	0.5742239101717308	0.0006401842356583021	0.00041788021132683226	-0.00022230402433146988
ERCC2	MAP3K1	6.030305555555556	7.164764548641541	1.1344589930859854	2.625	3.3394980184940555	0.7144980184940555	0.0007254524266827633	0.0004177371712265935	-0.00030771525545616974
ERCC2	GRP	6.772855555555555	8.041511875547762	1.268656319992207	2.875	3.6230735358872743	0.7480735358872743	0.0007120867479038744	0.0004179938119642404	-0.000294092935939634
ERCC2	PPP1R13L	7.341455555555556	8.590947217353209	1.249491661797653	2.875	3.5981946279172172	0.7231946279172172	0.0006995721304435243	0.00041613106239497897	-0.00028344106804854537
ERCC2	MUTYH	9.451788888888888	10.062694741455136	0.6109058525662476	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.0004204388486851973	9.344687418120622e-05
ERCC2	EPHX1	7.851	9.039006879929888	1.1880068799298877	3.625	4.199031263760458	0.5740312637604577	0.0005858528158629911	0.0004185377064031328	-0.0001673151094598583
ERCC2	GSTP1	6.958483333333334	8.277279579316396	1.3187962459830622	2.8125	3.5572435050638482	0.7447435050638482	0.0007476828002901688	0.0004178877474522878	-0.000329795052837881
ERCC2	EIF3A	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	RRM1	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	LIF	6.316866666666667	7.430318251533752	1.113451584867085	2.6875	3.406649053280493	0.7191490532804932	0.0006979541632232411	0.00041782329531500737	-0.00028013086790823374
ERCC2	TP73	5.6805	7.2194150087642495	1.5389150087642491	2.5	3.4709379128137385	0.9709379128137385	0.0011114235292877077	0.00040794632884625737	-0.0007034772004414503
ERCC2	TERC	7.771611111111111	9.086840074496056	1.3152289633849454	3.5625	4.417217084984588	0.8547170849845882	0.0006432419372880659	0.00041778674765824344	-0.00022545518962982243
ERCC2	FXN	7.677955555555556	8.948536678352331	1.2705811227967754	3.25	3.890136503742845	0.6401365037428448	0.0006662367355168692	0.000418413452963195	-0.00024782328255367413
ERCC2	ACSS2	7.744377777777777	9.05185582822085	1.3074780504430725	3.625	4.487670629678556	0.862670629678556	0.0006317053996779244	0.00041863876581066384	-0.00021306663386726058
ERCC2	CDH17	9.451788888888888	10.065217287467405	0.6134283985785167	3.0	1.9194187582562747	-1.0805812417437253	0.00032699197450399107	0.00024515401085937837	-8.18379636446127e-05
ERCC2	FANCC	7.4659555555555555	8.704630674846605	1.2386751192910497	3.125	3.8595332452664026	0.7345332452664026	0.0004585287449879998	0.000419355592238864	-3.917315274913581e-05
ERCC2	CDC25C	7.464477777777778	8.761489833479413	1.297012055701635	3.25	3.914795244385733	0.6647952443857328	0.000616400626433122	0.000418105980054906	-0.000198294646378216
GADD45A	STAT1	6.495755555555555	7.633359355828217	1.1376038002726618	2.75	3.244605900484368	0.4946059004843679	0.0006937086819713944	0.0004324348195880135	-0.0002612738623833809
GADD45A	FANCA	7.870722222222223	9.175034794040304	1.3043125718180812	3.9375	4.387934830471158	0.45043483047115807	0.0003942820665732718	0.0004346121299317195	4.033006335844771e-05
GADD45A	UBE2I	6.9233666666666664	8.300106354075378	1.3767396874087119	2.75	3.5079260237780714	0.7579260237780714	0.000776461039180979	0.00043209261281908196	-0.000344368426361897
GADD45A	HMGB1	7.065555555555555	8.266146253286587	1.200590697731032	2.8125	3.331571994715984	0.5190719947159841	0.0006593913742186833	0.00043278998037804827	-0.00022660139384063507
GADD45A	LRP2	8.046038888888887	9.352019609991235	1.3059807211023475	3.75	4.274988991633641	0.5249889916336414	0.0005291506039604905	0.00043313406220810483	-9.601654175238567e-05
GADD45A	LIG3	8.470661111111111	9.711683282208579	1.2410221710974678	4.75	5.327383582649574	0.5773835826495741	0.00036112412430106417	0.0003707445862145971	9.620461913532928e-06
GADD45A	XRCC5	7.978377777777777	9.261217309377725	1.2828395315999481	3.5625	4.135843240863056	0.5733432408630561	0.0006217983965656113	0.0004334255324231935	-0.0001883728641424178
GADD45A	ERCC1	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	MIR21	8.287411111111112	9.523584049079743	1.2361729379686306	3.5	4.034786437692646	0.5347864376926461	0.0005798057748602512	0.0004335458095864808	-0.00014625996527377046
GADD45A	COMT	8.16536111111111	9.520325832602982	1.3549647214918714	3.5	4.128880061522814	0.6288800615228141	0.0007209398390843332	0.00043297936623732476	-0.0002879604728470085
GADD45A	GCLC	8.15486111111111	9.406537598597723	1.2516764874866126	3.0625	3.538309114927345	0.4758091149273449	0.0006166814424221944	0.00043332395588161496	-0.0001833574865405794
GADD45A	SMARCA4	6.7584	8.117422940403154	1.359022940403154	2.75	3.367459269044474	0.617459269044474	0.0012931526414534944	0.00042923916407873876	-0.0008639134773747556
GADD45A	BIRC7	7.592877777777778	9.07932843996494	1.4864506621871616	3.0	3.7280933509467196	0.7280933509467196	0.0009395784793442856	0.0004259501738702852	-0.0005136283054740004
GADD45A	XPC	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	GABPA	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	BRCA2	7.855155555555555	9.221072787028927	1.3659172314733716	3.25	3.747247908410392	0.497247908410392	0.0007709893910692056	0.0004320690817124415	-0.0003389203093567641
GADD45A	DFFB	8.254927777777777	9.478060035056972	1.223132257279195	3.3125	3.83069132540731	0.5181913254073098	0.0005878563414867843	0.0004333054176195632	-0.00015455092386722105
GADD45A	ATR	6.677722222222222	7.977393076248899	1.2996708540266768	2.8125	3.417437252311757	0.6049372523117569	0.0005982732607871673	0.0004324065002670435	-0.00016586676052012385
GADD45A	NF2	7.612877777777777	8.842139680105172	1.2292619023273943	3.125	3.532804931748129	0.40780493174812893	0.0006149084717958222	0.000432808529218911	-0.00018209994257691118
GADD45A	MAP3K1	6.508805555555556	7.686874079754601	1.1780685241990447	2.6875	3.2355790400704536	0.5480790400704536	0.0007001766628202833	0.0004326654891186722	-0.0002675111737016111
GADD45A	GRP	7.251355555555555	8.563621406660822	1.3122658511052672	2.9375	3.5191545574636725	0.5816545574636725	0.0006868109840413943	0.00043292212985631914	-0.0002538888541850752
GADD45A	PPP1R13L	7.8199555555555555	9.113056748466267	1.2931011929107115	2.9375	3.4942756494936154	0.5567756494936154	0.0006742963665810444	0.0004310593802870577	-0.00024323698629398667
GADD45A	MUTYH	9.930288888888889	10.584804272568196	0.654515383679307	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00043536716657727604	0.00013365095593576498
GADD45A	EPHX1	8.3295	9.561116411042946	1.2316164110429462	3.6875	4.095112285336856	0.4076122853368558	0.0005605770520005111	0.00043346602429521154	-0.0001271110277052996
GADD45A	GSTP1	7.436983333333334	8.799389110429455	1.3624057770961215	2.875	3.4533245266402464	0.5783245266402464	0.0007224070364276888	0.00043281606534436657	-0.0002895909710833222
GADD45A	EIF3A	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	RRM1	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	LIF	6.795366666666666	7.9524277826468115	1.1570611159801452	2.75	3.3027300748568913	0.5527300748568913	0.000672678399360761	0.0004327516132070861	-0.00023992678615367493
GADD45A	TP73	6.158999999999999	7.741524539877309	1.5825245398773102	2.5625	3.3670189343901367	0.8045189343901367	0.0010861477654252277	0.00042287464673833607	-0.0006632731186868917
GADD45A	TERC	8.25011111111111	9.608949605609116	1.3588384944980056	3.625	4.313298106560986	0.6882981065609863	0.0006179661734255859	0.00043271506555032213	-0.00018525110787526378
GADD45A	FXN	8.156455555555556	9.47064620946539	1.314190653909833	3.3125	3.786217525319243	0.47371752531924294	0.0006409609716543891	0.0004333417708552738	-0.00020761920079911532
GADD45A	ACSS2	8.222877777777777	9.57396535933391	1.3510875815561327	3.6875	4.383751651254954	0.6962516512549541	0.0006064296358154445	0.00043356708370274254	-0.00017286255211270194
GADD45A	CDH17	9.930288888888889	10.587326818580465	0.657037929691576	3.125	1.8154997798326729	-1.3095002201673271	0.00030171621064151107	0.00026008232875145707	-4.1633881890054e-05
GADD45A	FANCC	7.944455555555555	9.226740205959665	1.2822846504041099	3.1875	3.7556142668428008	0.5681142668428008	0.00043325298112551977	0.0004342839101309427	1.0309290054229454e-06
